Date,Bar Name,Brand Name,Consumed (ml)
2024-03-23,Rooftop Bar,Grey Goose Vodka,2558.0
2024-03-24,Rooftop Bar,Grey Goose Vodka,548.9
2024-03-25,Rooftop Bar,Grey Goose Vodka,1144.4
2024-03-26,Rooftop Bar,Grey Goose Vodka,1691.6
2024-03-27,Rooftop Bar,Grey Goose Vodka,1171.9
2024-03-28,Rooftop Bar,Grey Goose Vodka,1431.1
2024-03-29,Rooftop Bar,Grey Goose Vodka,3090.7
2024-03-30,Rooftop Bar,Grey Goose Vodka,2723.9
2024-03-31,Rooftop Bar,Grey Goose Vodka,1241.9
2024-04-01,Rooftop Bar,Grey Goose Vodka,1404.8
2024-04-02,Rooftop Bar,Grey Goose Vodka,1188.5
2024-04-03,Rooftop Bar,Grey Goose Vodka,1320.7
2024-04-04,Rooftop Bar,Grey Goose Vodka,2142.6
2024-04-05,Rooftop Bar,Grey Goose Vodka,2417.5
2024-04-06,Rooftop Bar,Grey Goose Vodka,3208.3
2024-04-07,Rooftop Bar,Grey Goose Vodka,1820.7
2024-04-08,Rooftop Bar,Grey Goose Vodka,1126.2
2024-04-09,Rooftop Bar,Grey Goose Vodka,1283.6
2024-04-10,Rooftop Bar,Grey Goose Vodka,1333.0
2024-04-11,Rooftop Bar,Grey Goose Vodka,2045.0
2024-04-12,Rooftop Bar,Grey Goose Vodka,3144.2
2024-04-13,Rooftop Bar,Grey Goose Vodka,3404.7
2024-04-14,Rooftop Bar,Grey Goose Vodka,1775.0
2024-04-15,Rooftop Bar,Grey Goose Vodka,1505.1
2024-04-16,Rooftop Bar,Grey Goose Vodka,1758.7
2024-04-17,Rooftop Bar,Grey Goose Vodka,1480.9
2024-04-18,Rooftop Bar,Grey Goose Vodka,1347.9
2024-04-19,Rooftop Bar,Grey Goose Vodka,2986.6
2024-04-20,Rooftop Bar,Grey Goose Vodka,2561.9
2024-04-21,Rooftop Bar,Grey Goose Vodka,1557.1
2024-04-22,Rooftop Bar,Grey Goose Vodka,1172.6
2024-04-23,Rooftop Bar,Grey Goose Vodka,814.4
2024-04-24,Rooftop Bar,Grey Goose Vodka,1049.8
2024-04-25,Rooftop Bar,Grey Goose Vodka,1228.6
2024-04-26,Rooftop Bar,Grey Goose Vodka,2901.3
2024-04-27,Rooftop Bar,Grey Goose Vodka,2821.0
2024-04-28,Rooftop Bar,Grey Goose Vodka,1443.0
2024-04-29,Rooftop Bar,Grey Goose Vodka,1956.6
2024-04-30,Rooftop Bar,Grey Goose Vodka,1630.5
2024-05-01,Rooftop Bar,Grey Goose Vodka,699.6
2024-05-02,Rooftop Bar,Grey Goose Vodka,2237.9
2024-05-03,Rooftop Bar,Grey Goose Vodka,2928.9
2024-05-04,Rooftop Bar,Grey Goose Vodka,3071.1
2024-05-05,Rooftop Bar,Grey Goose Vodka,1270.4
2024-05-06,Rooftop Bar,Grey Goose Vodka,622.8
2024-05-07,Rooftop Bar,Grey Goose Vodka,1506.0
2024-05-08,Rooftop Bar,Grey Goose Vodka,679.5
2024-05-09,Rooftop Bar,Grey Goose Vodka,1723.9
2024-05-10,Rooftop Bar,Grey Goose Vodka,2842.9
2024-05-11,Rooftop Bar,Grey Goose Vodka,2666.4
2024-05-12,Rooftop Bar,Grey Goose Vodka,775.1
2024-05-13,Rooftop Bar,Grey Goose Vodka,1404.1
2024-05-14,Rooftop Bar,Grey Goose Vodka,409.5
2024-05-15,Rooftop Bar,Grey Goose Vodka,1593.9
2024-05-16,Rooftop Bar,Grey Goose Vodka,2191.7
2024-05-17,Rooftop Bar,Grey Goose Vodka,3166.6
2024-05-18,Rooftop Bar,Grey Goose Vodka,3147.2
2024-05-19,Rooftop Bar,Grey Goose Vodka,862.8
2024-05-20,Rooftop Bar,Grey Goose Vodka,603.7
2024-05-21,Rooftop Bar,Grey Goose Vodka,1652.7
2024-05-22,Rooftop Bar,Grey Goose Vodka,1708.1
2024-05-23,Rooftop Bar,Grey Goose Vodka,1108.4
2024-05-24,Rooftop Bar,Grey Goose Vodka,3080.2
2024-05-25,Rooftop Bar,Grey Goose Vodka,2757.1
2024-05-26,Rooftop Bar,Grey Goose Vodka,1636.9
2024-05-27,Rooftop Bar,Grey Goose Vodka,1583.0
2024-05-28,Rooftop Bar,Grey Goose Vodka,1582.3
2024-05-29,Rooftop Bar,Grey Goose Vodka,1513.3
2024-05-30,Rooftop Bar,Grey Goose Vodka,1448.3
2024-05-31,Rooftop Bar,Grey Goose Vodka,2969.4
2024-06-01,Rooftop Bar,Grey Goose Vodka,2762.7
2024-06-02,Rooftop Bar,Grey Goose Vodka,1048.6
2024-06-03,Rooftop Bar,Grey Goose Vodka,1453.8
2024-06-04,Rooftop Bar,Grey Goose Vodka,1353.4
2024-06-05,Rooftop Bar,Grey Goose Vodka,1538.7
2024-06-06,Rooftop Bar,Grey Goose Vodka,915.9
2024-06-07,Rooftop Bar,Grey Goose Vodka,3063.8
2024-06-08,Rooftop Bar,Grey Goose Vodka,2649.1
2024-06-09,Rooftop Bar,Grey Goose Vodka,1485.1
2024-06-10,Rooftop Bar,Grey Goose Vodka,1555.2
2024-06-11,Rooftop Bar,Grey Goose Vodka,736.8
2024-06-12,Rooftop Bar,Grey Goose Vodka,1011.6
2024-06-13,Rooftop Bar,Grey Goose Vodka,1952.7
2024-06-14,Rooftop Bar,Grey Goose Vodka,3042.8
2024-06-15,Rooftop Bar,Grey Goose Vodka,2772.1
2024-06-16,Rooftop Bar,Grey Goose Vodka,640.3
2024-06-17,Rooftop Bar,Grey Goose Vodka,1596.4
2024-06-18,Rooftop Bar,Grey Goose Vodka,1113.9
2024-06-19,Rooftop Bar,Grey Goose Vodka,1773.4
2024-06-20,Rooftop Bar,Grey Goose Vodka,1238.2
2024-06-21,Rooftop Bar,Grey Goose Vodka,3552.6
2024-06-22,Rooftop Bar,Grey Goose Vodka,3613.9
2024-06-23,Rooftop Bar,Grey Goose Vodka,1428.0
2024-06-24,Rooftop Bar,Grey Goose Vodka,1711.2
2024-06-25,Rooftop Bar,Grey Goose Vodka,1070.4
2024-06-26,Rooftop Bar,Grey Goose Vodka,1002.6
2024-06-27,Rooftop Bar,Grey Goose Vodka,1390.5
2024-06-28,Rooftop Bar,Grey Goose Vodka,2415.4
2024-01-01,Rooftop Bar,Hendrick's Gin,981.8
2024-01-02,Rooftop Bar,Hendrick's Gin,1040.7
2024-01-03,Rooftop Bar,Hendrick's Gin,1263.1
2024-01-04,Rooftop Bar,Hendrick's Gin,1110.8
2024-01-05,Rooftop Bar,Hendrick's Gin,1599.3
2024-01-06,Rooftop Bar,Hendrick's Gin,1822.0
2024-01-07,Rooftop Bar,Hendrick's Gin,812.8
2024-01-08,Rooftop Bar,Hendrick's Gin,999.4
2024-01-09,Rooftop Bar,Hendrick's Gin,941.1
2024-01-10,Rooftop Bar,Hendrick's Gin,901.4
2024-01-11,Rooftop Bar,Hendrick's Gin,740.7
2024-01-12,Rooftop Bar,Hendrick's Gin,1614.4
2024-01-13,Rooftop Bar,Hendrick's Gin,1778.1
2024-01-14,Rooftop Bar,Hendrick's Gin,697.7
2024-01-15,Rooftop Bar,Hendrick's Gin,786.9
2024-01-16,Rooftop Bar,Hendrick's Gin,832.7
2024-01-17,Rooftop Bar,Hendrick's Gin,828.2
2024-01-18,Rooftop Bar,Hendrick's Gin,1208.1
2024-01-19,Rooftop Bar,Hendrick's Gin,1909.8
2024-01-20,Rooftop Bar,Hendrick's Gin,1568.2
2024-01-21,Rooftop Bar,Hendrick's Gin,996.0
2024-01-22,Rooftop Bar,Hendrick's Gin,1240.3
2024-01-23,Rooftop Bar,Hendrick's Gin,984.8
2024-01-24,Rooftop Bar,Hendrick's Gin,594.3
2024-01-25,Rooftop Bar,Hendrick's Gin,597.4
2024-01-26,Rooftop Bar,Hendrick's Gin,1714.4
2024-01-27,Rooftop Bar,Hendrick's Gin,2106.4
2024-01-28,Rooftop Bar,Hendrick's Gin,1221.8
2024-01-29,Rooftop Bar,Hendrick's Gin,1195.2
2024-01-30,Rooftop Bar,Hendrick's Gin,99.7
2024-01-31,Rooftop Bar,Hendrick's Gin,562.4
2024-02-01,Rooftop Bar,Hendrick's Gin,764.5
2024-02-02,Rooftop Bar,Hendrick's Gin,2262.0
2024-02-03,Rooftop Bar,Hendrick's Gin,2017.2
2024-02-04,Rooftop Bar,Hendrick's Gin,899.1
2024-02-05,Rooftop Bar,Hendrick's Gin,1402.9
2024-02-06,Rooftop Bar,Hendrick's Gin,1314.6
2024-02-07,Rooftop Bar,Hendrick's Gin,1066.6
2024-02-08,Rooftop Bar,Hendrick's Gin,584.1
2024-02-09,Rooftop Bar,Hendrick's Gin,1021.3
2024-02-10,Rooftop Bar,Hendrick's Gin,1597.6
2024-02-11,Rooftop Bar,Hendrick's Gin,1459.5
2024-02-12,Rooftop Bar,Hendrick's Gin,934.4
2024-02-13,Rooftop Bar,Hendrick's Gin,990.2
2024-02-14,Rooftop Bar,Hendrick's Gin,1245.4
2024-02-15,Rooftop Bar,Hendrick's Gin,486.4
2024-02-16,Rooftop Bar,Hendrick's Gin,1798.9
2024-02-17,Rooftop Bar,Hendrick's Gin,1340.3
2024-02-18,Rooftop Bar,Hendrick's Gin,756.5
2024-02-19,Rooftop Bar,Hendrick's Gin,882.4
2024-02-20,Rooftop Bar,Hendrick's Gin,989.4
2024-02-21,Rooftop Bar,Hendrick's Gin,1159.6
2024-02-22,Rooftop Bar,Hendrick's Gin,857.3
2024-02-23,Rooftop Bar,Hendrick's Gin,1914.9
2024-02-24,Rooftop Bar,Hendrick's Gin,1967.2
2024-02-25,Rooftop Bar,Hendrick's Gin,740.1
2024-02-26,Rooftop Bar,Hendrick's Gin,615.4
2024-02-27,Rooftop Bar,Hendrick's Gin,969.5
2024-02-28,Rooftop Bar,Hendrick's Gin,945.4
2024-02-29,Rooftop Bar,Hendrick's Gin,720.8
2024-03-01,Rooftop Bar,Hendrick's Gin,2003.7
2024-03-02,Rooftop Bar,Hendrick's Gin,1695.3
2024-03-03,Rooftop Bar,Hendrick's Gin,914.8
2024-03-04,Rooftop Bar,Hendrick's Gin,556.2
2024-03-05,Rooftop Bar,Hendrick's Gin,890.3
2024-03-06,Rooftop Bar,Hendrick's Gin,804.8
2024-03-07,Rooftop Bar,Hendrick's Gin,957.9
2024-03-08,Rooftop Bar,Hendrick's Gin,1994.9
2024-03-09,Rooftop Bar,Hendrick's Gin,1669.9
2024-03-10,Rooftop Bar,Hendrick's Gin,587.6
2024-03-11,Rooftop Bar,Hendrick's Gin,662.5
2024-03-12,Rooftop Bar,Hendrick's Gin,889.4
2024-03-13,Rooftop Bar,Hendrick's Gin,880.4
2024-03-14,Rooftop Bar,Hendrick's Gin,994.1
2024-03-15,Rooftop Bar,Hendrick's Gin,1609.2
2024-03-16,Rooftop Bar,Hendrick's Gin,1874.9
2024-03-17,Rooftop Bar,Hendrick's Gin,815.1
2024-03-18,Rooftop Bar,Hendrick's Gin,768.1
2024-03-19,Rooftop Bar,Hendrick's Gin,717.5
2024-03-20,Rooftop Bar,Hendrick's Gin,959.3
2024-03-21,Rooftop Bar,Hendrick's Gin,951.8
2024-03-22,Rooftop Bar,Hendrick's Gin,2129.4
2024-03-23,Rooftop Bar,Hendrick's Gin,1636.4
2024-03-24,Rooftop Bar,Hendrick's Gin,920.9
2024-03-25,Rooftop Bar,Hendrick's Gin,1176.6
2024-03-26,Rooftop Bar,Hendrick's Gin,789.9
2024-03-27,Rooftop Bar,Hendrick's Gin,786.7
2024-03-28,Rooftop Bar,Hendrick's Gin,1200.9
2024-03-29,Rooftop Bar,Hendrick's Gin,1829.6
2024-03-30,Rooftop Bar,Hendrick's Gin,2248.0
2024-03-31,Rooftop Bar,Hendrick's Gin,838.7
2024-04-01,Rooftop Bar,Hendrick's Gin,532.4
2024-04-02,Rooftop Bar,Hendrick's Gin,1164.7
2024-04-03,Rooftop Bar,Hendrick's Gin,547.1
2024-04-04,Rooftop Bar,Hendrick's Gin,788.3
2024-04-05,Rooftop Bar,Hendrick's Gin,1898.0
2024-04-06,Rooftop Bar,Hendrick's Gin,1466.1
2024-04-07,Rooftop Bar,Hendrick's Gin,962.5
2024-04-08,Rooftop Bar,Hendrick's Gin,1006.2
2024-04-09,Rooftop Bar,Hendrick's Gin,755.6
2024-04-10,Rooftop Bar,Hendrick's Gin,647.4
2024-04-11,Rooftop Bar,Hendrick's Gin,876.1
2024-04-12,Rooftop Bar,Hendrick's Gin,1871.2
2024-04-13,Rooftop Bar,Hendrick's Gin,1526.2
2024-04-14,Rooftop Bar,Hendrick's Gin,776.0
2024-04-15,Rooftop Bar,Hendrick's Gin,920.0
2024-04-16,Rooftop Bar,Hendrick's Gin,1297.6
2024-04-17,Rooftop Bar,Hendrick's Gin,1068.8
2024-04-18,Rooftop Bar,Hendrick's Gin,713.8
2024-04-19,Rooftop Bar,Hendrick's Gin,1576.2
2024-04-20,Rooftop Bar,Hendrick's Gin,1283.0
2024-04-21,Rooftop Bar,Hendrick's Gin,1527.1
2024-04-22,Rooftop Bar,Hendrick's Gin,859.1
2024-04-23,Rooftop Bar,Hendrick's Gin,777.6
2024-04-24,Rooftop Bar,Hendrick's Gin,891.7
2024-04-25,Rooftop Bar,Hendrick's Gin,1371.5
2024-04-26,Rooftop Bar,Hendrick's Gin,1772.1
2024-04-27,Rooftop Bar,Hendrick's Gin,1921.9
2024-04-28,Rooftop Bar,Hendrick's Gin,172.3
2024-04-29,Rooftop Bar,Hendrick's Gin,795.5
2024-04-30,Rooftop Bar,Hendrick's Gin,1726.1
2024-05-01,Rooftop Bar,Hendrick's Gin,1254.0
2024-05-02,Rooftop Bar,Hendrick's Gin,511.5
2024-05-03,Rooftop Bar,Hendrick's Gin,1966.9
2024-05-04,Rooftop Bar,Hendrick's Gin,1660.6
2024-05-05,Rooftop Bar,Hendrick's Gin,1146.2
2024-05-06,Rooftop Bar,Hendrick's Gin,617.2
2024-05-07,Rooftop Bar,Hendrick's Gin,981.6
2024-05-08,Rooftop Bar,Hendrick's Gin,1086.1
2024-05-09,Rooftop Bar,Hendrick's Gin,832.2
2024-05-10,Rooftop Bar,Hendrick's Gin,1569.4
2024-05-11,Rooftop Bar,Hendrick's Gin,1384.0
2024-05-12,Rooftop Bar,Hendrick's Gin,921.7
2024-05-13,Rooftop Bar,Hendrick's Gin,401.1
2024-05-14,Rooftop Bar,Hendrick's Gin,656.7
2024-05-15,Rooftop Bar,Hendrick's Gin,804.5
2024-05-16,Rooftop Bar,Hendrick's Gin,1246.3
2024-05-17,Rooftop Bar,Hendrick's Gin,1336.2
2024-05-18,Rooftop Bar,Hendrick's Gin,1342.4
2024-05-19,Rooftop Bar,Hendrick's Gin,507.5
2024-05-20,Rooftop Bar,Hendrick's Gin,551.0
2024-05-21,Rooftop Bar,Hendrick's Gin,795.6
2024-05-22,Rooftop Bar,Hendrick's Gin,791.2
2024-05-23,Rooftop Bar,Hendrick's Gin,1043.5
2024-05-24,Rooftop Bar,Hendrick's Gin,1914.9
2024-05-25,Rooftop Bar,Hendrick's Gin,2009.3
2024-05-26,Rooftop Bar,Hendrick's Gin,987.0
2024-05-27,Rooftop Bar,Hendrick's Gin,880.2
2024-05-28,Rooftop Bar,Hendrick's Gin,722.7
2024-05-29,Rooftop Bar,Hendrick's Gin,1427.4
2024-05-30,Rooftop Bar,Hendrick's Gin,1261.1
2024-05-31,Rooftop Bar,Hendrick's Gin,1899.7
2024-06-01,Rooftop Bar,Hendrick's Gin,1613.6
2024-06-02,Rooftop Bar,Hendrick's Gin,900.0
2024-06-03,Rooftop Bar,Hendrick's Gin,699.7
2024-06-04,Rooftop Bar,Hendrick's Gin,815.2
2024-06-05,Rooftop Bar,Hendrick's Gin,727.7
2024-06-06,Rooftop Bar,Hendrick's Gin,1239.9
2024-06-07,Rooftop Bar,Hendrick's Gin,1955.1
2024-06-08,Rooftop Bar,Hendrick's Gin,1237.4
2024-06-09,Rooftop Bar,Hendrick's Gin,374.5
2024-06-10,Rooftop Bar,Hendrick's Gin,1048.9
2024-06-11,Rooftop Bar,Hendrick's Gin,843.3
2024-06-12,Rooftop Bar,Hendrick's Gin,669.0
2024-06-13,Rooftop Bar,Hendrick's Gin,782.4
2024-06-14,Rooftop Bar,Hendrick's Gin,1986.1
2024-06-15,Rooftop Bar,Hendrick's Gin,2251.0
2024-06-16,Rooftop Bar,Hendrick's Gin,748.6
2024-06-17,Rooftop Bar,Hendrick's Gin,1014.9
2024-06-18,Rooftop Bar,Hendrick's Gin,1006.8
2024-06-19,Rooftop Bar,Hendrick's Gin,800.9
2024-06-20,Rooftop Bar,Hendrick's Gin,1290.0
2024-06-21,Rooftop Bar,Hendrick's Gin,1979.2
2024-06-22,Rooftop Bar,Hendrick's Gin,1738.5
2024-06-23,Rooftop Bar,Hendrick's Gin,1023.3
2024-06-24,Rooftop Bar,Hendrick's Gin,1206.3
2024-06-25,Rooftop Bar,Hendrick's Gin,998.0
2024-06-26,Rooftop Bar,Hendrick's Gin,539.1
2024-06-27,Rooftop Bar,Hendrick's Gin,1166.8
2024-06-28,Rooftop Bar,Hendrick's Gin,2222.7
2024-01-01,Rooftop Bar,Jack Daniel's Bourbon,1126.1
2024-01-02,Rooftop Bar,Jack Daniel's Bourbon,917.0
2024-01-03,Rooftop Bar,Jack Daniel's Bourbon,1373.5
2024-01-04,Rooftop Bar,Jack Daniel's Bourbon,945.9
2024-01-05,Rooftop Bar,Jack Daniel's Bourbon,2321.0
2024-01-06,Rooftop Bar,Jack Daniel's Bourbon,2176.0
2024-01-07,Rooftop Bar,Jack Daniel's Bourbon,1325.2
2024-01-08,Rooftop Bar,Jack Daniel's Bourbon,593.9
2024-01-09,Rooftop Bar,Jack Daniel's Bourbon,545.7
2024-01-10,Rooftop Bar,Jack Daniel's Bourbon,944.7
2024-01-11,Rooftop Bar,Jack Daniel's Bourbon,864.3
2024-01-12,Rooftop Bar,Jack Daniel's Bourbon,2396.3
2024-01-13,Rooftop Bar,Jack Daniel's Bourbon,2354.8
2024-01-14,Rooftop Bar,Jack Daniel's Bourbon,1069.6
2024-01-15,Rooftop Bar,Jack Daniel's Bourbon,1096.4
2024-01-16,Rooftop Bar,Jack Daniel's Bourbon,1173.6
2024-01-17,Rooftop Bar,Jack Daniel's Bourbon,1358.4
2024-01-18,Rooftop Bar,Jack Daniel's Bourbon,1282.2
2024-01-19,Rooftop Bar,Jack Daniel's Bourbon,2040.2
2024-01-20,Rooftop Bar,Jack Daniel's Bourbon,1897.5
2024-01-21,Rooftop Bar,Jack Daniel's Bourbon,1418.3
2024-01-22,Rooftop Bar,Jack Daniel's Bourbon,893.1
2024-01-23,Rooftop Bar,Jack Daniel's Bourbon,649.0
2024-01-24,Rooftop Bar,Jack Daniel's Bourbon,1314.1
2024-01-25,Rooftop Bar,Jack Daniel's Bourbon,1176.1
2024-01-26,Rooftop Bar,Jack Daniel's Bourbon,2025.7
2024-01-27,Rooftop Bar,Jack Daniel's Bourbon,1902.8
2024-01-28,Rooftop Bar,Jack Daniel's Bourbon,1002.7
2024-01-29,Rooftop Bar,Jack Daniel's Bourbon,773.7
2024-01-30,Rooftop Bar,Jack Daniel's Bourbon,1599.0
2024-01-31,Rooftop Bar,Jack Daniel's Bourbon,1374.7
2024-02-01,Rooftop Bar,Jack Daniel's Bourbon,1436.7
2024-02-02,Rooftop Bar,Jack Daniel's Bourbon,2261.1
2024-02-03,Rooftop Bar,Jack Daniel's Bourbon,1426.1
2024-02-04,Rooftop Bar,Jack Daniel's Bourbon,1543.7
2024-02-05,Rooftop Bar,Jack Daniel's Bourbon,997.4
2024-02-06,Rooftop Bar,Jack Daniel's Bourbon,1237.5
2024-02-07,Rooftop Bar,Jack Daniel's Bourbon,1161.8
2024-02-08,Rooftop Bar,Jack Daniel's Bourbon,471.5
2024-02-09,Rooftop Bar,Jack Daniel's Bourbon,2124.6
2024-02-10,Rooftop Bar,Jack Daniel's Bourbon,1969.0
2024-02-11,Rooftop Bar,Jack Daniel's Bourbon,822.9
2024-02-12,Rooftop Bar,Jack Daniel's Bourbon,435.1
2024-02-13,Rooftop Bar,Jack Daniel's Bourbon,890.5
2024-02-14,Rooftop Bar,Jack Daniel's Bourbon,1105.3
2024-02-15,Rooftop Bar,Jack Daniel's Bourbon,1620.7
2024-02-16,Rooftop Bar,Jack Daniel's Bourbon,2298.0
2024-02-17,Rooftop Bar,Jack Daniel's Bourbon,2049.1
2024-02-18,Rooftop Bar,Jack Daniel's Bourbon,1424.8
2024-02-19,Rooftop Bar,Jack Daniel's Bourbon,1652.8
2024-02-20,Rooftop Bar,Jack Daniel's Bourbon,950.7
2024-02-21,Rooftop Bar,Jack Daniel's Bourbon,1271.3
2024-02-22,Rooftop Bar,Jack Daniel's Bourbon,948.9
2024-02-23,Rooftop Bar,Jack Daniel's Bourbon,2248.1
2024-02-24,Rooftop Bar,Jack Daniel's Bourbon,2469.7
2024-02-25,Rooftop Bar,Jack Daniel's Bourbon,1148.8
2024-02-26,Rooftop Bar,Jack Daniel's Bourbon,781.1
2024-02-27,Rooftop Bar,Jack Daniel's Bourbon,698.2
2024-02-28,Rooftop Bar,Jack Daniel's Bourbon,1206.3
2024-02-29,Rooftop Bar,Jack Daniel's Bourbon,1424.0
2024-03-01,Rooftop Bar,Jack Daniel's Bourbon,2683.9
2024-03-02,Rooftop Bar,Jack Daniel's Bourbon,2197.7
2024-03-03,Rooftop Bar,Jack Daniel's Bourbon,308.3
2024-03-04,Rooftop Bar,Jack Daniel's Bourbon,1305.2
2024-03-05,Rooftop Bar,Jack Daniel's Bourbon,622.0
2024-03-06,Rooftop Bar,Jack Daniel's Bourbon,1205.1
2024-03-07,Rooftop Bar,Jack Daniel's Bourbon,561.2
2024-03-08,Rooftop Bar,Jack Daniel's Bourbon,2507.5
2024-03-09,Rooftop Bar,Jack Daniel's Bourbon,2063.9
2024-03-10,Rooftop Bar,Jack Daniel's Bourbon,1510.1
2024-03-11,Rooftop Bar,Jack Daniel's Bourbon,1226.5
2024-03-12,Rooftop Bar,Jack Daniel's Bourbon,818.7
2024-03-13,Rooftop Bar,Jack Daniel's Bourbon,1196.8
2024-03-14,Rooftop Bar,Jack Daniel's Bourbon,1027.3
2024-03-15,Rooftop Bar,Jack Daniel's Bourbon,2162.0
2024-03-16,Rooftop Bar,Jack Daniel's Bourbon,2408.9
2024-03-17,Rooftop Bar,Jack Daniel's Bourbon,1549.7
2024-03-18,Rooftop Bar,Jack Daniel's Bourbon,1232.9
2024-03-19,Rooftop Bar,Jack Daniel's Bourbon,1316.2
2024-03-20,Rooftop Bar,Jack Daniel's Bourbon,1197.8
2024-03-21,Rooftop Bar,Jack Daniel's Bourbon,867.9
2024-03-22,Rooftop Bar,Jack Daniel's Bourbon,1981.4
2024-03-23,Rooftop Bar,Jack Daniel's Bourbon,2060.1
2024-03-24,Rooftop Bar,Jack Daniel's Bourbon,430.8
2024-03-25,Rooftop Bar,Jack Daniel's Bourbon,1689.7
2024-03-26,Rooftop Bar,Jack Daniel's Bourbon,579.3
2024-03-27,Rooftop Bar,Jack Daniel's Bourbon,1020.5
2024-03-28,Rooftop Bar,Jack Daniel's Bourbon,307.7
2024-03-29,Rooftop Bar,Jack Daniel's Bourbon,2385.4
2024-03-30,Rooftop Bar,Jack Daniel's Bourbon,2265.7
2024-03-31,Rooftop Bar,Jack Daniel's Bourbon,1416.6
2024-04-01,Rooftop Bar,Jack Daniel's Bourbon,574.6
2024-04-02,Rooftop Bar,Jack Daniel's Bourbon,914.5
2024-04-03,Rooftop Bar,Jack Daniel's Bourbon,624.4
2024-04-04,Rooftop Bar,Jack Daniel's Bourbon,975.9
2024-04-05,Rooftop Bar,Jack Daniel's Bourbon,2404.5
2024-04-06,Rooftop Bar,Jack Daniel's Bourbon,1942.9
2024-04-07,Rooftop Bar,Jack Daniel's Bourbon,541.1
2024-04-08,Rooftop Bar,Jack Daniel's Bourbon,922.9
2024-04-09,Rooftop Bar,Jack Daniel's Bourbon,993.0
2024-04-10,Rooftop Bar,Jack Daniel's Bourbon,1367.4
2024-04-11,Rooftop Bar,Jack Daniel's Bourbon,1279.1
2024-04-12,Rooftop Bar,Jack Daniel's Bourbon,2139.6
2024-04-13,Rooftop Bar,Jack Daniel's Bourbon,1805.8
2024-04-14,Rooftop Bar,Jack Daniel's Bourbon,1085.2
2024-04-15,Rooftop Bar,Jack Daniel's Bourbon,518.8
2024-04-16,Rooftop Bar,Jack Daniel's Bourbon,909.7
2024-04-17,Rooftop Bar,Jack Daniel's Bourbon,1029.2
2024-04-18,Rooftop Bar,Jack Daniel's Bourbon,1021.2
2024-04-19,Rooftop Bar,Jack Daniel's Bourbon,1892.5
2024-04-20,Rooftop Bar,Jack Daniel's Bourbon,2159.9
2024-04-21,Rooftop Bar,Jack Daniel's Bourbon,945.2
2024-04-22,Rooftop Bar,Jack Daniel's Bourbon,1536.1
2024-04-23,Rooftop Bar,Jack Daniel's Bourbon,1044.2
2024-04-24,Rooftop Bar,Jack Daniel's Bourbon,460.9
2024-04-25,Rooftop Bar,Jack Daniel's Bourbon,1042.7
2024-04-26,Rooftop Bar,Jack Daniel's Bourbon,2114.3
2024-04-27,Rooftop Bar,Jack Daniel's Bourbon,2414.6
2024-04-28,Rooftop Bar,Jack Daniel's Bourbon,1176.1
2024-04-29,Rooftop Bar,Jack Daniel's Bourbon,1386.3
2024-04-30,Rooftop Bar,Jack Daniel's Bourbon,833.6
2024-05-01,Rooftop Bar,Jack Daniel's Bourbon,603.7
2024-05-02,Rooftop Bar,Jack Daniel's Bourbon,1144.9
2024-05-03,Rooftop Bar,Jack Daniel's Bourbon,1925.9
2024-05-04,Rooftop Bar,Jack Daniel's Bourbon,1812.6
2024-05-05,Rooftop Bar,Jack Daniel's Bourbon,748.0
2024-05-06,Rooftop Bar,Jack Daniel's Bourbon,1195.1
2024-05-07,Rooftop Bar,Jack Daniel's Bourbon,1375.2
2024-05-08,Rooftop Bar,Jack Daniel's Bourbon,1206.6
2024-05-09,Rooftop Bar,Jack Daniel's Bourbon,1505.6
2024-05-10,Rooftop Bar,Jack Daniel's Bourbon,2172.8
2024-05-11,Rooftop Bar,Jack Daniel's Bourbon,2165.1
2024-05-12,Rooftop Bar,Jack Daniel's Bourbon,1252.8
2024-05-13,Rooftop Bar,Jack Daniel's Bourbon,995.9
2024-05-14,Rooftop Bar,Jack Daniel's Bourbon,1391.4
2024-05-15,Rooftop Bar,Jack Daniel's Bourbon,1434.8
2024-05-16,Rooftop Bar,Jack Daniel's Bourbon,945.8
2024-05-17,Rooftop Bar,Jack Daniel's Bourbon,2123.5
2024-05-18,Rooftop Bar,Jack Daniel's Bourbon,2210.2
2024-05-19,Rooftop Bar,Jack Daniel's Bourbon,1232.4
2024-05-20,Rooftop Bar,Jack Daniel's Bourbon,818.8
2024-05-21,Rooftop Bar,Jack Daniel's Bourbon,422.9
2024-05-22,Rooftop Bar,Jack Daniel's Bourbon,1804.0
2024-05-23,Rooftop Bar,Jack Daniel's Bourbon,1145.6
2024-05-24,Rooftop Bar,Jack Daniel's Bourbon,2345.4
2024-05-25,Rooftop Bar,Jack Daniel's Bourbon,2374.2
2024-05-26,Rooftop Bar,Jack Daniel's Bourbon,1067.3
2024-05-27,Rooftop Bar,Jack Daniel's Bourbon,716.9
2024-05-28,Rooftop Bar,Jack Daniel's Bourbon,567.1
2024-05-29,Rooftop Bar,Jack Daniel's Bourbon,1248.9
2024-05-30,Rooftop Bar,Jack Daniel's Bourbon,1304.7
2024-05-31,Rooftop Bar,Jack Daniel's Bourbon,2448.2
2024-06-01,Rooftop Bar,Jack Daniel's Bourbon,2283.3
2024-06-02,Rooftop Bar,Jack Daniel's Bourbon,1463.5
