Transaction ID,Date Time Served,Bar Name,Brand Name,Opening Balance,Purchase,Consumed,Closing Balance
TXN-13856,2024-03-16 22:00:00,Executive Lounge,Grey Goose Vodka,1996.4,12000.0,1124.5,12871.9
TXN-13857,2024-03-17 19:30:00,Executive Lounge,Grey Goose Vodka,12871.9,0.0,416.6,12455.3
TXN-13858,2024-03-18 22:00:00,Executive Lounge,Grey Goose Vodka,12455.3,0.0,467.8,11987.5
TXN-13859,2024-03-19 20:00:00,Executive Lounge,Grey Goose Vodka,11987.5,0.0,990.8,10996.7
TXN-13860,2024-03-20 23:30:00,Executive Lounge,Grey Goose Vodka,10996.7,0.0,604.9,10391.8
TXN-13861,2024-03-21 21:15:00,Executive Lounge,Grey Goose Vodka,10391.8,0.0,468.1,9923.7
TXN-13862,2024-03-22 23:45:00,Executive Lounge,Grey Goose Vodka,9923.7,0.0,1189.1,8734.6
TXN-13863,2024-03-23 23:00:00,Executive Lounge,Grey Goose Vodka,8734.6,0.0,1371.0,7363.6
TXN-13864,2024-03-24 18:15:00,Executive Lounge,Grey Goose Vodka,7363.6,0.0,711.2,6652.4
TXN-13865,2024-03-25 21:15:00,Executive Lounge,Grey Goose Vodka,6652.4,0.0,420.4,6232.0
TXN-13866,2024-03-26 18:45:00,Executive Lounge,Grey Goose Vodka,6232.0,0.0,354.2,5877.8
TXN-13867,2024-03-27 19:00:00,Executive Lounge,Grey Goose Vodka,5877.8,0.0,461.0,5416.8
TXN-13868,2024-03-28 20:15:00,Executive Lounge,Grey Goose Vodka,5416.8,0.0,769.6,4647.2
TXN-13869,2024-03-29 20:45:00,Executive Lounge,Grey Goose Vodka,4647.2,0.0,1505.1,3142.1
TXN-13870,2024-03-30 22:30:00,Executive Lounge,Grey Goose Vodka,3142.1,0.0,1328.3,1813.8
TXN-13871,2024-03-31 22:15:00,Executive Lounge,Grey Goose Vodka,1813.8,6000.0,582.2,7231.6
TXN-13872,2024-04-01 23:30:00,Executive Lounge,Grey Goose Vodka,7231.6,0.0,709.3,6522.3
TXN-13873,2024-04-02 19:00:00,Executive Lounge,Grey Goose Vodka,6522.3,0.0,740.9,5781.4
TXN-13874,2024-04-03 22:45:00,Executive Lounge,Grey Goose Vodka,5781.4,0.0,370.3,5411.1
TXN-13875,2024-04-04 23:15:00,Executive Lounge,Grey Goose Vodka,5411.1,0.0,642.2,4768.9
TXN-13876,2024-04-05 23:00:00,Executive Lounge,Grey Goose Vodka,4768.9,0.0,1458.4,3310.5
TXN-13877,2024-04-06 20:45:00,Executive Lounge,Grey Goose Vodka,3310.5,0.0,1270.2,2040.3
TXN-13878,2024-04-07 19:00:00,Executive Lounge,Grey Goose Vodka,2040.3,0.0,794.4,1245.9
TXN-13879,2024-04-08 19:30:00,Executive Lounge,Grey Goose Vodka,1245.9,18000.0,732.2,18513.7
TXN-13880,2024-04-09 22:45:00,Executive Lounge,Grey Goose Vodka,18513.7,0.0,838.4,17675.3
TXN-13881,2024-04-10 19:30:00,Executive Lounge,Grey Goose Vodka,17675.3,0.0,375.7,17299.6
TXN-13882,2024-04-11 20:45:00,Executive Lounge,Grey Goose Vodka,17299.6,0.0,667.2,16632.4
TXN-13883,2024-04-12 22:45:00,Executive Lounge,Grey Goose Vodka,16632.4,0.0,1260.6,15371.8
TXN-13884,2024-04-13 22:00:00,Executive Lounge,Grey Goose Vodka,15371.8,0.0,1240.0,14131.8
TXN-13885,2024-04-14 20:00:00,Executive Lounge,Grey Goose Vodka,14131.8,0.0,639.4,13492.4
TXN-13886,2024-04-15 20:15:00,Executive Lounge,Grey Goose Vodka,13492.4,0.0,361.3,13131.1
TXN-13887,2024-04-16 22:15:00,Executive Lounge,Grey Goose Vodka,13131.1,0.0,973.9,12157.2
TXN-13888,2024-04-17 21:15:00,Executive Lounge,Grey Goose Vodka,12157.2,0.0,637.9,11519.3
TXN-13889,2024-04-18 19:15:00,Executive Lounge,Grey Goose Vodka,11519.3,0.0,352.1,11167.2
TXN-13890,2024-04-19 19:30:00,Executive Lounge,Grey Goose Vodka,11167.2,0.0,1028.2,10129.0
TXN-13891,2024-04-20 19:30:00,Executive Lounge,Grey Goose Vodka,10139.0,0.0,1493.3,8645.7
TXN-13892,2024-04-21 20:00:00,Executive Lounge,Grey Goose Vodka,8645.7,0.0,489.1,8156.6
TXN-13893,2024-04-22 20:30:00,Executive Lounge,Grey Goose Vodka,8156.6,0.0,537.0,7619.6
TXN-13894,2024-04-23 22:15:00,Executive Lounge,Grey Goose Vodka,7619.6,0.0,764.8,6854.8
TXN-13895,2024-04-24 19:45:00,Executive Lounge,Grey Goose Vodka,6854.8,0.0,536.8,6318.0
TXN-13896,2024-04-25 20:15:00,Executive Lounge,Grey Goose Vodka,6318.0,0.0,569.3,5748.7
TXN-13897,2024-04-26 19:00:00,Executive Lounge,Grey Goose Vodka,5748.7,0.0,1338.0,4410.7
TXN-13898,2024-04-27 18:45:00,Executive Lounge,Grey Goose Vodka,4410.7,0.0,1285.1,3125.6
TXN-13899,2024-04-28 22:00:00,Executive Lounge,Grey Goose Vodka,3125.6,0.0,730.3,2395.3
TXN-13900,2024-04-29 19:30:00,Executive Lounge,Grey Goose Vodka,2395.3,0.0,563.3,1832.0
TXN-13901,2024-04-30 20:30:00,Executive Lounge,Grey Goose Vodka,1832.0,6000.0,661.6,7170.4
TXN-13902,2024-05-01 23:00:00,Executive Lounge,Grey Goose Vodka,7170.4,0.0,586.6,6583.8
TXN-13903,2024-05-02 20:30:00,Executive Lounge,Grey Goose Vodka,6583.8,0.0,705.5,5878.3
TXN-13904,2024-05-03 23:00:00,Executive Lounge,Grey Goose Vodka,5878.3,0.0,1236.7,4641.6
TXN-13905,2024-05-04 21:00:00,Executive Lounge,Grey Goose Vodka,4641.6,0.0,1868.4,2773.2
TXN-13906,2024-05-05 23:15:00,Executive Lounge,Grey Goose Vodka,2773.2,0.0,122.8,2650.4
TXN-13907,2024-05-06 18:15:00,Executive Lounge,Grey Goose Vodka,2650.4,0.0,155.0,2495.4
TXN-13908,2024-05-07 19:00:00,Executive Lounge,Grey Goose Vodka,2495.4,0.0,781.5,1713.9
TXN-13909,2024-05-08 22:15:00,Executive Lounge,Grey Goose Vodka,1713.9,6000.0,646.9,7067.0
TXN-13910,2024-05-09 21:00:00,Executive Lounge,Grey Goose Vodka,7067.0,0.0,485.3,6581.7
TXN-13911,2024-05-10 18:30:00,Executive Lounge,Grey Goose Vodka,6581.7,0.0,1354.1,5227.6
TXN-13912,2024-05-11 22:00:00,Executive Lounge,Grey Goose Vodka,5227.6,0.0,1530.9,3696.7
TXN-13913,2024-05-12 23:00:00,Executive Lounge,Grey Goose Vodka,3696.7,0.0,802.1,2894.6
TXN-13914,2024-05-13 19:30:00,Executive Lounge,Grey Goose Vodka,2894.6,0.0,361.7,2532.9
TXN-13915,2024-05-14 19:45:00,Executive Lounge,Grey Goose Vodka,2532.9,0.0,1026.6,1506.3
TXN-13916,2024-05-15 20:00:00,Executive Lounge,Grey Goose Vodka,1506.3,6000.0,84.3,7422.0
TXN-13917,2024-05-16 18:15:00,Executive Lounge,Grey Goose Vodka,7422.0,0.0,880.8,6541.2
TXN-13918,2024-05-17 22:45:00,Executive Lounge,Grey Goose Vodka,6541.2,0.0,1010.9,5530.3
TXN-13919,2024-05-18 21:45:00,Executive Lounge,Grey Goose Vodka,5530.3,0.0,1358.3,4172.0
TXN-13920,2024-05-19 23:45:00,Executive Lounge,Grey Goose Vodka,4172.0,0.0,424.4,3747.6
TXN-13921,2024-05-20 20:15:00,Executive Lounge,Grey Goose Vodka,3747.6,0.0,330.1,3417.5
TXN-13922,2024-05-21 22:45:00,Executive Lounge,Grey Goose Vodka,3417.5,0.0,439.5,2978.0
TXN-13923,2024-05-22 23:00:00,Executive Lounge,Grey Goose Vodka,2978.0,0.0,747.5,2230.5
TXN-13924,2024-05-23 23:30:00,Executive Lounge,Grey Goose Vodka,2230.5,0.0,269.0,1961.5
TXN-13925,2024-05-24 18:00:00,Executive Lounge,Grey Goose Vodka,1961.5,18000.0,1413.4,18548.1
TXN-13926,2024-05-25 21:45:00,Executive Lounge,Grey Goose Vodka,18548.1,0.0,1375.1,17173.0
TXN-13927,2024-05-26 20:45:00,Executive Lounge,Grey Goose Vodka,17173.0,0.0,709.2,16463.8
TXN-13928,2024-05-27 20:30:00,Executive Lounge,Grey Goose Vodka,16463.8,0.0,695.4,15768.4
TXN-13929,2024-05-28 21:30:00,Executive Lounge,Grey Goose Vodka,15768.4,0.0,290.9,15477.5
TXN-13930,2024-05-29 18:15:00,Executive Lounge,Grey Goose Vodka,15477.5,0.0,385.3,15092.2
TXN-13931,2024-05-30 23:15:00,Executive Lounge,Grey Goose Vodka,15092.2,0.0,670.5,14421.7
TXN-13932,2024-05-31 22:30:00,Executive Lounge,Grey Goose Vodka,14421.7,0.0,1330.5,13091.2
TXN-13933,2024-06-01 21:45:00,Executive Lounge,Grey Goose Vodka,13091.2,0.0,1289.8,11801.4
TXN-13934,2024-06-02 22:45:00,Executive Lounge,Grey Goose Vodka,11801.4,0.0,550.6,11250.8
TXN-13935,2024-06-03 23:00:00,Executive Lounge,Grey Goose Vodka,11250.8,0.0,309.2,10941.6
TXN-13936,2024-06-04 22:15:00,Executive Lounge,Grey Goose Vodka,10941.6,0.0,428.6,10513.0
TXN-13937,2024-06-05 23:45:00,Executive Lounge,Grey Goose Vodka,10513.0,0.0,454.0,10059.0
TXN-13938,2024-06-06 21:15:00,Executive Lounge,Grey Goose Vodka,10059.0,0.0,482.8,9576.2
TXN-13939,2024-06-07 22:30:00,Executive Lounge,Grey Goose Vodka,9576.2,0.0,1238.4,8337.8
TXN-13940,2024-06-08 20:00:00,Executive Lounge,Grey Goose Vodka,8337.8,0.0,1870.5,6467.3
TXN-13941,2024-06-09 18:45:00,Executive Lounge,Grey Goose Vodka,6467.3,0.0,870.2,5597.1
TXN-13942,2024-06-10 18:30:00,Executive Lounge,Grey Goose Vodka,5597.1,0.0,756.5,4840.6
TXN-13943,2024-06-11 18:30:00,Executive Lounge,Grey Goose Vodka,4840.6,0.0,658.5,4182.1
TXN-13944,2024-06-12 18:30:00,Executive Lounge,Grey Goose Vodka,4182.1,0.0,685.6,3496.5
TXN-13945,2024-06-13 22:15:00,Executive Lounge,Grey Goose Vodka,3496.5,0.0,769.6,2726.9
TXN-13946,2024-06-14 18:30:00,Executive Lounge,Grey Goose Vodka,2726.9,0.0,1436.2,1290.7
TXN-13947,2024-06-15 22:45:00,Executive Lounge,Grey Goose Vodka,1290.7,6000.0,1373.5,5917.2
TXN-13948,2024-06-16 22:00:00,Executive Lounge,Grey Goose Vodka,5917.2,0.0,775.6,5141.6
TXN-13949,2024-06-17 18:30:00,Executive Lounge,Grey Goose Vodka,5141.6,0.0,696.0,4445.6
TXN-13950,2024-06-18 23:15:00,Executive Lounge,Grey Goose Vodka,4445.6,0.0,550.9,3894.7
TXN-13951,2024-06-19 21:30:00,Executive Lounge,Grey Goose Vodka,3894.7,0.0,492.2,3402.5
TXN-13952,2024-06-20 23:30:00,Executive Lounge,Grey Goose Vodka,3402.5,0.0,598.0,2804.5
TXN-13953,2024-06-21 21:00:00,Executive Lounge,Grey Goose Vodka,2804.5,0.0,1129.2,1675.3
TXN-13954,2024-06-22 18:45:00,Executive Lounge,Grey Goose Vodka,1675.3,6000.0,1083.8,6591.5
TXN-13955,2024-06-23 19:15:00,Executive Lounge,Grey Goose Vodka,6591.5,0.0,703.2,5888.3
TXN-13956,2024-06-24 22:00:00,Executive Lounge,Grey Goose Vodka,5888.3,0.0,491.2,5397.1
TXN-13957,2024-06-25 19:30:00,Executive Lounge,Grey Goose Vodka,5397.1,0.0,969.7,4427.4
TXN-13958,2024-06-26 20:30:00,Executive Lounge,Grey Goose Vodka,4427.4,0.0,610.5,3816.9
TXN-13959,2024-06-27 20:00:00,Executive Lounge,Grey Goose Vodka,3816.9,0.0,769.5,3047.4
TXN-13960,2024-06-28 20:15:00,Executive Lounge,Grey Goose Vodka,3047.4,0.0,937.5,2109.9
TXN-13961,2024-01-01 20:30:00,Executive Lounge,Jack Daniel's Bourbon,7000.0,0.0,649.4,6350.6
TXN-13962,2024-01-02 20:00:00,Executive Lounge,Jack Daniel's Bourbon,6350.6,0.0,631.0,5719.6
TXN-13963,2024-01-03 20:00:00,Executive Lounge,Jack Daniel's Bourbon,5719.6,0.0,632.4,5087.2
TXN-13964,2024-01-04 21:30:00,Executive Lounge,Jack Daniel's Bourbon,5087.2,0.0,485.6,4601.6
TXN-13965,2024-01-05 23:45:00,Executive Lounge,Jack Daniel's Bourbon,4601.6,0.0,702.3,3899.3
TXN-13966,2024-01-06 22:30:00,Executive Lounge,Jack Daniel's Bourbon,3899.3,0.0,900.3,2999.0
TXN-13967,2024-01-07 19:00:00,Executive Lounge,Jack Daniel's Bourbon,2999.0,0.0,443.6,2555.4
TXN-13968,2024-01-08 22:45:00,Executive Lounge,Jack Daniel's Bourbon,2555.4,0.0,606.7,1948.7
TXN-13969,2024-01-09 21:45:00,Executive Lounge,Jack Daniel's Bourbon,1948.7,18000.0,449.9,19498.8
TXN-13970,2024-01-10 18:30:00,Executive Lounge,Jack Daniel's Bourbon,19498.8,0.0,384.7,19114.1
TXN-13971,2024-01-11 20:15:00,Executive Lounge,Jack Daniel's Bourbon,19114.1,0.0,596.6,18517.5
TXN-13972,2024-01-12 20:30:00,Executive Lounge,Jack Daniel's Bourbon,18517.5,0.0,1025.0,17492.5
TXN-13973,2024-01-13 20:00:00,Executive Lounge,Jack Daniel's Bourbon,17492.5,0.0,1057.6,16434.9
TXN-13974,2024-01-14 22:45:00,Executive Lounge,Jack Daniel's Bourbon,16434.9,0.0,475.2,15959.7
TXN-13975,2024-01-15 18:45:00,Executive Lounge,Jack Daniel's Bourbon,15959.7,0.0,203.7,15756.0
TXN-13976,2024-01-16 19:00:00,Executive Lounge,Jack Daniel's Bourbon,15756.0,0.0,396.5,15359.5
TXN-13977,2024-01-17 21:30:00,Executive Lounge,Jack Daniel's Bourbon,15359.5,0.0,400.7,14958.8
TXN-13978,2024-01-18 18:00:00,Executive Lounge,Jack Daniel's Bourbon,14958.8,0.0,699.8,14259.0
TXN-13979,2024-01-19 21:30:00,Executive Lounge,Jack Daniel's Bourbon,14259.0,0.0,1016.5,13242.5
TXN-13980,2024-01-20 22:30:00,Executive Lounge,Jack Daniel's Bourbon,13242.5,0.0,1049.2,12193.3
TXN-13981,2024-01-21 19:00:00,Executive Lounge,Jack Daniel's Bourbon,12193.3,0.0,583.6,11609.7
TXN-13982,2024-01-22 19:30:00,Executive Lounge,Jack Daniel's Bourbon,11609.7,0.0,534.7,11075.0
TXN-13983,2024-01-23 20:45:00,Executive Lounge,Jack Daniel's Bourbon,11075.0,0.0,337.7,10737.3
TXN-13984,2024-01-24 18:00:00,Executive Lounge,Jack Daniel's Bourbon,10737.3,0.0,593.3,10144.0
TXN-13985,2024-01-25 19:15:00,Executive Lounge,Jack Daniel's Bourbon,10144.0,0.0,517.0,9627.0
TXN-13986,2024-01-26 19:45:00,Executive Lounge,Jack Daniel's Bourbon,9627.0,0.0,1008.8,8618.2
TXN-13987,2024-01-27 21:15:00,Executive Lounge,Jack Daniel's Bourbon,8618.2,0.0,975.8,7642.4
TXN-13988,2024-01-28 23:15:00,Executive Lounge,Jack Daniel's Bourbon,7642.4,0.0,458.3,7184.1
TXN-13989,2024-01-29 22:45:00,Executive Lounge,Jack Daniel's Bourbon,7184.1,0.0,533.9,6650.2
TXN-13990,2024-01-30 19:00:00,Executive Lounge,Jack Daniel's Bourbon,6650.2,0.0,601.0,6049.2
TXN-13991,2024-01-31 18:00:00,Executive Lounge,Jack Daniel's Bourbon,6049.2,0.0,237.6,5811.6
TXN-13992,2024-02-01 19:30:00,Executive Lounge,Jack Daniel's Bourbon,5811.6,0.0,505.7,5305.9
TXN-13993,2024-02-02 21:30:00,Executive Lounge,Jack Daniel's Bourbon,5305.9,0.0,954.9,4351.0
TXN-13994,2024-02-03 21:45:00,Executive Lounge,Jack Daniel's Bourbon,4351.0,0.0,915.4,3435.6
TXN-13995,2024-02-04 23:45:00,Executive Lounge,Jack Daniel's Bourbon,3435.6,0.0,316.8,3118.8
TXN-13996,2024-02-05 22:15:00,Executive Lounge,Jack Daniel's Bourbon,3118.8,0.0,374.3,2744.5
TXN-13997,2024-02-06 22:30:00,Executive Lounge,Jack Daniel's Bourbon,2744.5,0.0,438.3,2306.2
TXN-13998,2024-02-07 23:30:00,Executive Lounge,Jack Daniel's Bourbon,2306.2,0.0,561.6,1744.6
TXN-13999,2024-02-08 20:30:00,Executive Lounge,Jack Daniel's Bourbon,1744.6,6000.0,632.5,7112.1
TXN-14000,2024-02-09 23:15:00,Executive Lounge,Jack Daniel's Bourbon,7112.1,0.0,1003.3,6108.8
TXN-14001,2024-02-10 22:15:00,Executive Lounge,Jack Daniel's Bourbon,6108.8,0.0,1046.7,5062.1
TXN-14002,2024-02-11 23:00:00,Executive Lounge,Jack Daniel's Bourbon,5062.1,0.0,442.3,4619.8
TXN-14003,2024-02-12 22:30:00,Executive Lounge,Jack Daniel's Bourbon,4619.8,0.0,680.0,3939.8
TXN-14004,2024-02-13 18:00:00,Executive Lounge,Jack Daniel's Bourbon,3939.8,0.0,619.1,3320.7
TXN-14005,2024-02-14 20:15:00,Executive Lounge,Jack Daniel's Bourbon,3320.7,0.0,237.4,3083.3
TXN-14006,2024-02-15 21:30:00,Executive Lounge,Jack Daniel's Bourbon,3083.3,0.0,565.9,2517.4
TXN-14007,2024-02-16 22:30:00,Executive Lounge,Jack Daniel's Bourbon,2517.4,0.0,1031.1,1486.3
TXN-14008,2024-02-17 21:00:00,Executive Lounge,Jack Daniel's Bourbon,1486.3,18000.0,985.7,18500.6
TXN-14009,2024-02-18 18:15:00,Executive Lounge,Jack Daniel's Bourbon,18500.6,0.0,345.7,18154.9
TXN-14010,2024-02-19 19:45:00,Executive Lounge,Jack Daniel's Bourbon,18154.9,0.0,496.0,17658.9
TXN-14011,2024-02-20 21:15:00,Executive Lounge,Jack Daniel's Bourbon,17658.9,0.0,680.2,16978.7
TXN-14012,2024-02-21 21:00:00,Executive Lounge,Jack Daniel's Bourbon,16978.7,0.0,722.7,16256.0
TXN-14013,2024-02-22 22:30:00,Executive Lounge,Jack Daniel's Bourbon,16256.0,0.0,192.7,16063.3
TXN-14014,2024-02-23 20:15:00,Executive Lounge,Jack Daniel's Bourbon,16063.3,0.0,833.4,15229.9
TXN-14015,2024-02-24 18:15:00,Executive Lounge,Jack Daniel's Bourbon,15229.9,0.0,962.5,14267.4
TXN-14016,2024-02-25 22:45:00,Executive Lounge,Jack Daniel's Bourbon,14267.4,0.0,466.3,13801.1
TXN-14017,2024-02-26 20:15:00,Executive Lounge,Jack Daniel's Bourbon,13801.1,0.0,216.3,13584.8
TXN-14018,2024-02-27 23:30:00,Executive Lounge,Jack Daniel's Bourbon,13584.8,0.0,354.4,13230.4
TXN-14019,2024-02-28 20:15:00,Executive Lounge,Jack Daniel's Bourbon,13230.4,0.0,488.6,12741.8
TXN-14020,2024-02-29 20:15:00,Executive Lounge,Jack Daniel's Bourbon,12741.8,0.0,443.3,12298.5
TXN-14021,2024-03-01 21:15:00,Executive Lounge,Jack Daniel's Bourbon,12298.5,0.0,1040.9,11257.6
TXN-14022,2024-03-02 19:00:00,Executive Lounge,Jack Daniel's Bourbon,11257.6,0.0,906.4,10351.2
TXN-14023,2024-03-03 20:45:00,Executive Lounge,Jack Daniel's Bourbon,10351.2,0.0,542.0,9809.2
TXN-14024,2024-03-04 18:15:00,Executive Lounge,Jack Daniel's Bourbon,9809.2,0.0,441.5,9367.7
TXN-14025,2024-03-05 21:00:00,Executive Lounge,Jack Daniel's Bourbon,9367.7,0.0,443.7,8924.0
TXN-14026,2024-03-06 19:00:00,Executive Lounge,Jack Daniel's Bourbon,8924.0,0.0,716.1,8207.9
TXN-14027,2024-03-07 19:00:00,Executive Lounge,Jack Daniel's Bourbon,8207.9,0.0,264.6,7943.3
TXN-14028,2024-03-08 23:15:00,Executive Lounge,Jack Daniel's Bourbon,7943.3,0.0,1034.7,6908.6
TXN-14029,2024-03-09 20:45:00,Executive Lounge,Jack Daniel's Bourbon,6908.6,0.0,910.8,5997.8
TXN-14030,2024-03-10 22:30:00,Executive Lounge,Jack Daniel's Bourbon,5997.8,0.0,548.5,5449.3
TXN-14031,2024-03-11 22:45:00,Executive Lounge,Jack Daniel's Bourbon,5449.3,0.0,140.6,5308.7
TXN-14032,2024-03-12 20:00:00,Executive Lounge,Jack Daniel's Bourbon,5308.7,0.0,188.6,5120.1
TXN-14033,2024-03-13 22:00:00,Executive Lounge,Jack Daniel's Bourbon,5120.1,0.0,619.0,4501.1
TXN-14034,2024-03-14 23:45:00,Executive Lounge,Jack Daniel's Bourbon,4501.1,0.0,411.5,4089.6
TXN-14035,2024-03-15 19:30:00,Executive Lounge,Jack Daniel's Bourbon,4089.6,0.0,1023.4,3066.2
TXN-14036,2024-03-16 20:15:00,Executive Lounge,Jack Daniel's Bourbon,3066.2,0.0,734.1,2332.1
TXN-14037,2024-03-17 19:45:00,Executive Lounge,Jack Daniel's Bourbon,2332.1,0.0,614.0,1718.1
TXN-14038,2024-03-18 20:00:00,Executive Lounge,Jack Daniel's Bourbon,1718.1,6000.0,611.1,7107.0
TXN-14039,2024-03-19 18:00:00,Executive Lounge,Jack Daniel's Bourbon,7107.0,0.0,318.5,6788.5
TXN-14040,2024-03-20 19:45:00,Executive Lounge,Jack Daniel's Bourbon,6788.5,0.0,419.3,6369.2
TXN-14041,2024-03-21 18:30:00,Executive Lounge,Jack Daniel's Bourbon,6369.2,0.0,511.1,5858.1
TXN-14042,2024-03-22 23:15:00,Executive Lounge,Jack Daniel's Bourbon,5858.1,0.0,1033.6,4824.5
TXN-14043,2024-03-23 20:45:00,Executive Lounge,Jack Daniel's Bourbon,4824.5,0.0,944.8,3879.7
TXN-14044,2024-03-24 22:30:00,Executive Lounge,Jack Daniel's Bourbon,3879.7,0.0,472.2,3407.5
TXN-14045,2024-03-25 23:30:00,Executive Lounge,Jack Daniel's Bourbon,3407.5,0.0,269.3,3138.2
TXN-14046,2024-03-26 23:30:00,Executive Lounge,Jack Daniel's Bourbon,3138.2,0.0,660.8,2477.4
TXN-14047,2024-03-27 20:00:00,Executive Lounge,Jack Daniel's Bourbon,2477.4,0.0,99.7,2377.7
TXN-14048,2024-03-28 23:00:00,Executive Lounge,Jack Daniel's Bourbon,2377.7,0.0,275.1,2102.6
TXN-14049,2024-03-29 23:30:00,Executive Lounge,Jack Daniel's Bourbon,2102.6,0.0,1015.1,1087.5
TXN-14050,2024-03-30 20:00:00,Executive Lounge,Jack Daniel's Bourbon,1087.5,12000.0,868.6,12218.9
TXN-14051,2024-03-31 20:15:00,Executive Lounge,Jack Daniel's Bourbon,12218.9,0.0,355.2,11863.7
TXN-14052,2024-04-01 19:00:00,Executive Lounge,Jack Daniel's Bourbon,11863.7,0.0,510.0,11353.7
TXN-14053,2024-04-02 21:15:00,Executive Lounge,Jack Daniel's Bourbon,11353.7,0.0,299.7,11054.0
TXN-14054,2024-04-03 23:45:00,Executive Lounge,Jack Daniel's Bourbon,11054.0,0.0,244.8,10809.2
TXN-14055,2024-04-04 22:45:00,Executive Lounge,Jack Daniel's Bourbon,10809.2,0.0,758.7,10050.5
TXN-14056,2024-04-05 23:45:00,Executive Lounge,Jack Daniel's Bourbon,10050.5,0.0,942.7,9107.8
TXN-14057,2024-04-06 21:30:00,Executive Lounge,Jack Daniel's Bourbon,9107.8,0.0,849.4,8258.4
TXN-14058,2024-04-07 23:45:00,Executive Lounge,Jack Daniel's Bourbon,8258.4,0.0,511.6,7746.8
TXN-14059,2024-04-08 21:00:00,Executive Lounge,Jack Daniel's Bourbon,7746.8,0.0,527.6,7219.2
TXN-14060,2024-04-09 18:00:00,Executive Lounge,Jack Daniel's Bourbon,7219.2,0.0,416.8,6802.4
TXN-14061,2024-04-10 19:00:00,Executive Lounge,Jack Daniel's Bourbon,6802.4,0.0,604.9,6197.5
TXN-14062,2024-04-11 22:15:00,Executive Lounge,Jack Daniel's Bourbon,6197.5,0.0,441.7,5755.8
TXN-14063,2024-04-12 20:45:00,Executive Lounge,Jack Daniel's Bourbon,5755.8,0.0,924.5,4831.3
TXN-14064,2024-04-13 18:45:00,Executive Lounge,Jack Daniel's Bourbon,4831.3,0.0,1101.9,3729.4
TXN-14065,2024-04-14 19:30:00,Executive Lounge,Jack Daniel's Bourbon,3729.4,0.0,442.5,3286.9
TXN-14066,2024-04-15 19:30:00,Executive Lounge,Jack Daniel's Bourbon,3286.9,0.0,366.3,2920.6
TXN-14067,2024-04-16 22:45:00,Executive Lounge,Jack Daniel's Bourbon,2920.6,0.0,871.7,2048.9
TXN-14068,2024-04-17 20:30:00,Executive Lounge,Jack Daniel's Bourbon,2048.9,0.0,425.5,1623.4
TXN-14069,2024-04-18 19:15:00,Executive Lounge,Jack Daniel's Bourbon,1623.4,18000.0,445.3,19178.1
TXN-14070,2024-04-19 21:00:00,Executive Lounge,Jack Daniel's Bourbon,19178.1,0.0,1125.1,18053.0
TXN-14071,2024-04-20 19:45:00,Executive Lounge,Jack Daniel's Bourbon,18053.0,0.0,942.6,17110.4
TXN-14072,2024-04-21 22:45:00,Executive Lounge,Jack Daniel's Bourbon,17110.4,0.0,586.6,16523.8
TXN-14073,2024-04-22 19:00:00,Executive Lounge,Jack Daniel's Bourbon,16523.8,0.0,236.5,16287.3
TXN-14074,2024-04-23 23:45:00,Executive Lounge,Jack Daniel's Bourbon,16287.3,0.0,493.1,15794.2
TXN-14075,2024-04-24 22:00:00,Executive Lounge,Jack Daniel's Bourbon,15794.2,0.0,421.3,15372.9
TXN-14076,2024-04-25 19:15:00,Executive Lounge,Jack Daniel's Bourbon,15372.9,0.0,304.5,15068.4
TXN-14077,2024-04-26 23:00:00,Executive Lounge,Jack Daniel's Bourbon,15068.4,0.0,1005.5,14062.9
TXN-14078,2024-04-27 23:15:00,Executive Lounge,Jack Daniel's Bourbon,14062.9,0.0,1168.0,12894.9
TXN-14079,2024-04-28 22:00:00,Executive Lounge,Jack Daniel's Bourbon,12894.9,0.0,501.2,12393.7
TXN-14080,2024-04-29 22:45:00,Executive Lounge,Jack Daniel's Bourbon,12393.7,0.0,789.7,11604.0
TXN-14081,2024-04-30 18:15:00,Executive Lounge,Jack Daniel's Bourbon,11604.0,0.0,458.3,11145.7
TXN-14082,2024-05-01 23:45:00,Executive Lounge,Jack Daniel's Bourbon,11145.7,0.0,578.3,10567.4
TXN-14083,2024-05-02 21:30:00,Executive Lounge,Jack Daniel's Bourbon,10567.4,0.0,435.2,10132.2
TXN-14084,2024-05-03 23:15:00,Executive Lounge,Jack Daniel's Bourbon,10132.2,0.0,860.3,9271.9
TXN-14085,2024-05-04 20:00:00,Executive Lounge,Jack Daniel's Bourbon,9271.9,0.0,1102.7,8169.2
TXN-14086,2024-05-05 19:15:00,Executive Lounge,Jack Daniel's Bourbon,8169.2,0.0,758.1,7411.1
TXN-14087,2024-05-06 21:00:00,Executive Lounge,Jack Daniel's Bourbon,7411.1,0.0,576.0,6835.1
TXN-14088,2024-05-07 19:30:00,Executive Lounge,Jack Daniel's Bourbon,6835.1,0.0,400.0,6435.1
TXN-14089,2024-05-08 21:00:00,Executive Lounge,Jack Daniel's Bourbon,6435.1,0.0,541.5,5893.6
TXN-14090,2024-05-09 18:30:00,Executive Lounge,Jack Daniel's Bourbon,5893.6,0.0,485.0,5408.6
TXN-14091,2024-05-10 23:15:00,Executive Lounge,Jack Daniel's Bourbon,5408.6,0.0,1101.0,4307.6
